x,y
3.734196526088475,1.0002264297582026
6.89021698391821,-0.0008774801998958728
3.3303649929234282,0.9990723676373375
-4.250132261769996,-7.107769821589516e-05
3.7003106857155483,1.0024226486702439
-1.0172437424277394,0.00034397829730040494
5.89472460351192,0.8929887170128327
-3.938851584806425,-0.001316729100281587
-0.48649018072262606,-0.001252514091053083
3.1489552462031583,1.0012592412028078
1.668072547613174,0.000697301574388435
6.814022412409873,-0.00036660229635000345
-1.0157135397507915,0.000823807725368225
-1.249188259398868,0.0002792745058120378
2.408165883114144,1.0003093251963184
2.958967567065047,0.998905817468855
5.733568074743582,0.9945388048065834
-0.9817341881989821,0.0005216732737798989
0.4194576112389683,-0.001816805026174685
1.2034163190856662,0.0007054970938505189
1.7046374289415223,0.0014653590513675654
-0.8450370236540055,0.000445886727526662
-1.810778369122119,-0.00016848018978488717
2.3650306547694697,0.999485293672333
4.270631777315028,0.9983487987917543
1.1840674135775586,0.0009684755901307838
-4.125944243054216,-0.0005885003226821255
8.880737398928433,0.0021574746959823173
3.360396903188093,0.9990133982709976
3.7082075758892596,1.0002459903352492
-2.3440440051139624,0.00117007292616481
7.203581671046047,-0.0014400409564860896
8.399342627853203,-0.00022824945473010186
4.860130255994205,0.9993917449707823
2.6193861390931783,0.9995952325841764
4.752262387052138,0.9994372374604376
6.056554213172738,0.24346836578671963
-0.6581310513718774,0.0015621650629848974
-4.726488840671655,0.00018814354251162454
8.528497581813697,0.0005164234365821097
1.491627774440615,0.0004062813220192483
-3.2563213975660315,-1.4734268180123423e-05
4.459013127689438,0.9999516395795836
-2.535272919965326,0.0014255852531024455
-2.4537818154325475,0.002280188951784956
2.8197308302366304,1.0004267119149672
4.94043401194102,0.9989785885857245
2.081567970331527,0.8357696771357012
-0.1605756775620204,-0.0009722047466936591
-1.5432939823821363,-0.002791868674928923
-3.632337665353884,-0.0013983341272748833
-4.41212093312692,-0.0006174174072173682
-1.7490270417562606,0.0013333035407036558
6.42599909314068,0.002787966037360992
4.025512359731305,1.001871548930579
-3.188812600111744,-0.0003691188123714306
0.651876716276587,0.0009810558337162152
6.1160717679877195,0.09010183645257812
1.5877654018863803,0.0011665745180366748
1.4532602763412736,-0.0005708258728030068
-1.9400865848786717,-0.00044397808430898545
-2.129866148429741,6.668049471395351e-05
7.118481952711104,-0.0009517245524017502
6.417202029239569,0.001299842088240602
-4.853729771367261,0.00025885027900621015
-1.6519198224929275,-0.00031488782480133175
6.812755707477351,-0.00042369351440482966
1.3931489664313776,0.0003019519338579282
-0.09961277885726183,-0.0018851538068847238
3.7271271909033103,1.0002801408007693
4.136696096972537,0.9995498130266544
0.810180881209031,0.0011648544692157373
-0.4202846177812063,-0.00011360801325501356
1.9307140801751634,0.19878606660169448
0.3167156717684083,0.0009973562335647236
8.175356493406197,-0.00015353965107051877
6.796377474312758,0.0006984547142010688
2.921452606258958,0.9998996034083465
-4.428259886452456,-0.00013058955276332106
0.28839723670653505,-0.0006826678069476182
3.84988146388611,0.999897752437452
7.988225713553032,3.532617839468548e-05
7.30109640960981,0.0020706774735333748
2.4330700013790656,1.000625574088096
5.729254309742011,0.9988277460755774
-2.909926412260366,0.0010876566962372575
-4.988311756626649,-0.0007134436000742767
0.14439267121710664,0.0005495036696201132
0.015653775574168804,-0.00032020447054011993
2.9841317990305667,0.9992654060872669
4.228713108370421,1.000720508588854
-2.174767758289792,-0.0010434205783857386
6.59907668923503,-0.00018610056199980097
-0.19474996865628658,0.0007189662905381808
1.5877578668383707,0.001152861517990484
-3.1075591808579537,-0.0019441730956393775
-3.3760735231350996,0.0010419308898132014
-2.870174412159585,-0.000390389182012293
7.149633510315649,-0.0018738266680991165
3.9393656754055186,1.0004740039854232
