x,y
-2.637719676739451,0.0002881224676418371
3.8083835311036527,0.00032622160222383706
3.121578581576294,0.0802941001725708
5.713058961515378,1.0003509193546083
3.975868317031928,0.00036178752463231445
-2.2986006249542634,-1.2314857099977827e-05
9.048586594986618,-0.000608069475655191
-2.916494935573618,-7.70603543301427e-05
6.577250558112164,1.000427291214154
1.0950559087520135,0.8705922035442795
0.47499092643875507,-5.336028272233624e-05
0.02052448457751499,0.00048823112666762224
11.060784943896369,0.0020185211722015053
2.3249611860973216,1.0000312425351123
4.4468109276343135,0.0010770610999089444
0.4439134769800255,0.0012519485239587927
-4.937932819672103,-0.0001078066069570331
2.3945582665584135,0.999990896819663
3.282452313568804,0.0026220606018926983
-4.088448337624058,2.770604919386296e-05
-4.648231213206501,0.00028448743466486816
3.470661558525652,8.546477338733052e-05
0.04692505020997917,0.0005034562792730635
11.674900625182289,4.178846221943603e-05
-3.796619392753238,0.0014499961856043074
6.395035630525333,1.0004701097375528
8.780470960841035,-0.000565057509734853
10.207045618617421,0.0002504419478240945
-4.081123941643739,0.0004944685176188927
9.646885483428184,0.0017748938036572352
2.9075403589831943,0.8630886091322626
-3.5168939833117356,-1.9502410362086052e-05
11.98838976705251,-0.0008508264390554686
6.982242802416026,0.5885897004612594
5.3430148996338005,0.9994438331046757
11.140081006214025,0.000656979332091964
6.919834371849062,0.8345447555706541
1.8159095794077071,1.000705691627902
0.032849134667095825,-0.0011197973820822552
8.160670901994115,0.0017761610016337067
-0.0443417506437811,0.0002311388259844798
1.1271561825748027,0.9277255989972248
4.969866488018946,0.3516910811538038
10.771640666933665,-0.0019253198648830079
-1.0054850095812706,-0.00011896009881898091
-3.8591189455973156,2.0680641408650197e-05
7.366300115047311,-4.3611276385465336e-05
2.224686579610129,1.0003091728445317
8.175193144295926,-0.001262708993619193
3.129320528772711,0.06971697497021571
7.458562453101377,0.0013166048676728293
10.374960129097895,-0.0005259684689871285
5.319108103059646,0.9979403719383712
4.063897130838633,0.0006034482203772847
6.827602347052766,0.9689904860503692
8.087215986858965,-0.0016765571517464285
9.358330620944011,-0.0003665219512948243
8.498095241114607,0.0010047759647229175
8.455780085821035,-0.0003378605314943066
-1.649411118872898,-3.605610367233082e-05
3.077316698399869,0.17511986058880422
9.226357339174434,-0.0008919236397420251
8.047649667607848,-0.0003636330292669295
9.979589793607893,-0.00022179485279313373
-0.44134757283112513,-0.0014383363311804903
11.223730617881607,0.0018576051037746415
8.118238231285535,0.00207470312828
3.589700437834651,-0.0015895333747132628
8.545457477321204,0.00047532777528647976
0.9622743335062491,0.32077074396685173
6.866231321218406,0.9361900729621824
7.731987774987205,-0.00032220939610760554
3.657227153149721,5.4736277215175314e-05
3.509265161250017,-0.00037952158025726066
0.8373375415474982,0.035864225351240904
7.368982652724007,0.0004762619268798775
-2.4629858628417614,-0.0017925988262011503
-4.678918534571542,0.0009976023026723637
6.895529864272632,0.8881014794402566
-4.718896979995296,-0.0008333053325524342
0.6953690233123844,0.002496036417301336
0.318836298803169,-0.000470943542926947
-1.757711567395785,-0.00032572647982351385
-4.455908699809226,0.0004989009995745058
9.447162279190975,-0.0014495738745033055
9.251373584310217,-1.2382254561596792e-05
0.13483780380941024,0.0012180103831920183
-1.3164108253769737,-0.0002766190706968824
3.6537135871505146,-0.00039138862620302623
8.66872306088202,-0.0007627842699216027
6.442491791797252,1.000341338885108
9.145757063466274,-7.539548432226515e-05
4.295207440582768,0.0006433102212711367
3.8812619755568996,0.0006813992916023542
-4.471990332573558,0.0009178552311442751
9.127705192223027,-0.0013725436192562343
-4.049025186993336,-0.000659574651750009
10.65345750171798,-0.00010279395064880013
-0.02988603942731949,-0.0009234583532196127
11.744352103933242,0.00023679289302617904
